venda_id,cliente_id,produto_id,quantidade,data_venda,nome_x,categoria,preco_unitario,nome_y,idade,genero,cidade
1467,156,41,3,2023-10-22,Produto 41,Eletrônicos,373.38,Vitor Hugo Lopes,30,FEMININO,Rio de Janeiro
1468,111,12,2,2023-07-08,Produto 12,Bebidas,434.1,Dr. Vicente Araújo,28,FEMININO,Manaus
1469,134,35,8,2024-03-01,Produto 35,Alimentos,130.57,Dr. Guilherme Moreira,61,MASCULINO,São Paulo
1470,108,43,3,2023-03-20,Produto 43,Limpeza,122.57,Maria Vitória Farias,61,MASCULINO,Manaus
1471,189,1,7,2024-10-19,Produto 1,Eletrônicos,61.16,Davi Lucas Rodrigues,28,MASCULINO,São Paulo
1472,148,45,1,2023-07-01,Produto 45,Limpeza,241.47,Ana Sophia Cardoso,31,FEMININO,São Paulo
1473,114,15,6,2024-05-13,Produto 15,Limpeza,115.18,Pedro Dias,25,FEMININO,Belém
1474,78,26,3,2024-12-08,Produto 26,Higiene,297.98,Sr. Enzo Araújo,51,FEMININO,Rio de Janeiro
1475,130,37,8,2023-03-12,Produto 37,Limpeza,287.88,Sra. Stella Fernandes,40,MASCULINO,Fortaleza
1476,37,21,6,2023-09-05,Produto 21,Alimentos,292.75,Natália Dias,64,FEMININO,São Paulo
1477,20,49,2,2023-05-26,Produto 49,Eletrônicos,402.04,João Vitor da Rosa,41,MASCULINO,Rio de Janeiro
1478,26,31,6,2024-09-09,Produto 31,Eletrônicos,354.02,Rebeca da Cunha,50,FEMININO,Belém
1479,29,25,7,2023-10-23,Produto 25,Eletrônicos,454.31,Sra. Sabrina Farias,61,MASCULINO,Manaus
1480,1,23,5,2024-08-04,Produto 23,Limpeza,440.78,Sr. Emanuel Costela,56,FEMININO,Rio de Janeiro
1481,119,24,3,2024-04-14,Produto 24,Alimentos,122.16,Luna Pires,59,FEMININO,Belém
1482,35,38,4,2024-05-20,Produto 38,Higiene,371.78,Yago Dias,33,MASCULINO,São Paulo
1483,198,28,4,2023-07-12,Produto 28,Alimentos,355.55,Heitor Campos,58,MASCULINO,Belém
1484,59,21,6,2023-03-09,Produto 21,Alimentos,292.75,Natália Ribeiro,24,FEMININO,Manaus
1485,69,43,1,2024-05-08,Produto 43,Limpeza,122.57,Otávio Campos,21,FEMININO,Rio de Janeiro
1486,161,18,4,2023-02-21,Produto 18,Alimentos,77.57,Stephany Moreira,69,FEMININO,Fortaleza
1487,179,36,4,2023-12-29,Produto 36,Limpeza,205.58,Dr. Guilherme Fernandes,19,FEMININO,Belém
1488,12,35,1,2024-04-18,Produto 35,Alimentos,130.57,Elisa da Mota,28,MASCULINO,Fortaleza
1489,20,45,9,2024-06-04,Produto 45,Limpeza,241.47,João Vitor da Rosa,41,MASCULINO,Rio de Janeiro
1490,181,9,4,2024-03-06,Produto 9,Alimentos,484.48,Otávio Cavalcanti,62,FEMININO,São Paulo
1491,43,38,7,2023-10-25,Produto 38,Higiene,371.78,Milena Aragão,68,FEMININO,São Paulo
1492,126,30,3,2024-03-10,Produto 30,Limpeza,192.1,Dr. Thomas Santos,29,FEMININO,Belém
1493,50,44,3,2024-11-26,Produto 44,Alimentos,203.11,Nathan Costela,42,FEMININO,Belém
1494,29,34,8,2024-11-21,Produto 34,Limpeza,220.05,Sra. Sabrina Farias,61,MASCULINO,Manaus
1495,185,32,8,2023-07-17,Produto 32,Alimentos,128.12,Lucas Gabriel Nascimento,61,FEMININO,Belém
1496,39,3,1,2023-05-08,Produto 3,Alimentos,487.25,Luiz Otávio Nascimento,61,FEMININO,Rio de Janeiro
1497,184,3,2,2024-06-15,Produto 3,Alimentos,487.25,Isabelly Fogaça,45,MASCULINO,São Paulo
1498,171,28,8,2024-02-15,Produto 28,Alimentos,355.55,João da Cunha,46,FEMININO,Manaus
1499,178,44,1,2023-03-06,Produto 44,Alimentos,203.11,Marcos Vinicius da Costa,45,FEMININO,São Paulo
1500,151,15,8,2024-11-24,Produto 15,Limpeza,115.18,João Felipe Martins,26,FEMININO,Belém
